"","yearID","teamID","lgID","Rank","G","W","L","winpercent","playoffs","payroll","dolperwin","mlbpayroll","avgpayroll","percentofmlb","mlbwin","mlbdolperwin","payrank","paydiff","percentdiff","winpercentdiff","percentofmlbdiff","payincreased","winincreased","percentofmlbincreased","payrankdiff","payrankincreased"
"777","2002","SFG","NL",2,162,95,66,0.59,"Y",78299835,824208.789473684,2024077522,67469250.7333333,0.0387,2425,834671.143092784,10,15019668,0.2374,0.0339999999999999,0.0064,"Yes","Yes","Yes",-6,"No"
"778","2003","SFG","NL",1,161,100,61,0.621,"Y",82852167,828521.67,2128262128,70942070.9333333,0.0389,2429,876188.607657472,9,4552332,0.0581,0.031,0.000199999999999999,"Yes","Yes","Yes",-1,"No"
"779","2004","SFG","NL",2,162,91,71,0.562,"N",82019166,901309.516483516,2070665943,69022198.1,0.0396,2428,852827.818369028,10,-833001,-0.0101,-0.0589999999999999,0.000700000000000006,"No","No","Yes",1,"Yes"
"780","2005","SFG","NL",3,162,75,87,0.463,"N",90199500,1202660,2188713398,72957113.2666667,0.0412,2430,900705.102057613,7,8180334,0.0997,-0.099,0.0016,"Yes","No","Yes",-3,"No"
"781","2006","SFG","NL",3,161,76,85,0.472,"N",90056419,1184952.88157895,2321472617,77382420.5666667,0.0388,2429,955731.830794566,9,-143081,-0.0016,0.00899999999999995,-0.0024,"No","Yes","No",2,"Yes"
"782","2007","SFG","NL",5,162,71,91,0.438,"N",90219056,1270690.92957746,2476688987,82556299.5666667,0.0364,2431,1018794.31797614,12,162637,0.0018,-0.034,-0.0024,"Yes","No","No",3,"Yes"
"783","2008","SFG","NL",4,162,72,90,0.444,"N",76594500,1063812.5,2684858670,89495289,0.0285,2428,1105790.22652389,17,-13624556,-0.151,0.00600000000000001,-0.0079,"No","Yes","No",5,"Yes"
"784","2009","SFG","NL",3,162,88,74,0.543,"N",83026450,943482.386363636,2664726994,88824233.1333333,0.0312,2430,1096595.47078189,14,6431950,0.084,0.099,0.0027,"Yes","Yes","Yes",-3,"No"
"785","2010","SFG","NL",1,162,92,70,0.568,"Y",98641333,1072188.40217391,2721359865,90711995.5,0.0362,2430,1119901.17901235,9,15614883,0.1881,0.0249999999999999,0.005,"Yes","Yes","Yes",-5,"No"
"786","2011","SFG","NL",2,162,86,76,0.531,"N",118198333,1374399.22093023,2784505291,92816843.0333333,0.0424,2429,1146358.70358172,8,19557000,0.1983,-0.0369999999999999,0.0062,"Yes","No","Yes",-1,"No"
"787","2012","SFG","NL",1,162,94,68,0.58,"Y",117620683,1251283.86170213,2932741192,97758039.7333333,0.0401,2430,1206889.37942387,8,-577650,-0.0049,0.0489999999999999,-0.0023,"No","Yes","No",0,"No"
"788","2013","SFG","NL",4,162,76,86,0.469,"N",140180334,1844478.07894737,3034525648,101150854.933333,0.0462,2431,1248262.29864253,6,22559651,0.1918,-0.111,0.0061,"Yes","No","Yes",-2,"No"
"789","2014","SFG","NL",2,162,88,74,0.543,"Y",163510167,1858070.07954545,3192317623,106410587.433333,0.0512,2430,1313710.95596708,4,23329833,0.1664,0.0740000000000001,0.005,"Yes","Yes","Yes",-2,"No"
"790","2015","SFG","NL",2,162,84,78,0.519,"N",164701500,1960732.14285714,3514142569,117138085.633333,0.0469,2429,1446744.57348703,5,1191333,0.0073,-0.024,-0.00430000000000001,"Yes","No","No",1,"Yes"
"791","2016","SFG","NL",2,162,87,75,0.537,"Y",172253778,1979928.48275862,3750137392,125004579.733333,0.0459,2427,1545174.03873094,6,7552278,0.0459,0.018,-0.000999999999999994,"Yes","Yes","No",1,"Yes"
"792","1985","STL","NL",1,162,101,61,0.623,"Y",11817083,117000.821782178,261964696,10075565.2307692,0.0451,2101,124685.719181342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","1986","STL","NL",3,161,79,82,0.491,"N",9875010,125000.126582278,307854518,11840558.3846154,0.0321,2102,146457.905803996,19,-1942073,-0.1643,-0.132,-0.013,"No","No","No",14,"Yes"
"794","1987","STL","NL",1,162,95,67,0.586,"Y",11758000,123768.421052632,272575375,10483668.2692308,0.0431,2105,129489.489311164,11,1882990,0.1907,0.095,0.011,"Yes","Yes","Yes",-8,"No"
"795","1988","STL","NL",5,162,76,86,0.469,"N",12880000,169473.684210526,300452424,11555862.4615385,0.0429,2098,143208.972354623,9,1122000,0.0954,-0.117,-0.000199999999999999,"Yes","No","No",-2,"No"
"796","1989","STL","NL",3,164,86,76,0.531,"N",16078833,186963.174418605,359995711,13845988.8846154,0.0447,2103,171181.983357109,7,3198833,0.2484,0.0620000000000001,0.0018,"Yes","Yes","Yes",-2,"No"
"797","1990","STL","NL",6,162,70,92,0.432,"N",20523334,293190.485714286,443881193,17072353.5769231,0.0462,2105,210869.925415677,7,4444501,0.2764,-0.099,0.0015,"Yes","No","Yes",0,"No"
"798","1991","STL","NL",2,162,84,78,0.519,"N",21860001,260238.107142857,613048418,23578785.3076923,0.0357,2104,291372.822243346,17,1336667,0.0651,0.087,-0.0105,"Yes","Yes","No",10,"Yes"
"799","1992","STL","NL",3,162,83,79,0.512,"N",27583836,332335.373493976,805543323,30982435.5,0.0342,2106,382499.203703704,18,5723835,0.2618,-0.00700000000000001,-0.0015,"Yes","No","No",1,"Yes"
"800","1993","STL","NL",3,162,87,75,0.537,"N",23367334,268590.045977011,901740134,32205004.7857143,0.0259,2268,397592.651675485,24,-4216502,-0.1529,0.025,-0.0083,"No","Yes","No",6,"Yes"
"801","1994","STL","NL",3,115,53,61,0.465,"N",29275601,552369.830188679,927836287,33137010.25,0.0316,1599,580260.342088806,19,5908267,0.2528,-0.072,0.0057,"Yes","No","Yes",-5,"No"
"802","1995","STL","NL",4,143,62,81,0.434,"N",37101000,598403.225806452,951469367,33981048.8214286,0.039,2016,471959.01140873,10,7825399,0.2673,-0.031,0.0074,"Yes","No","Yes",-9,"No"
"803","1996","STL","NL",1,162,88,74,0.543,"Y",40269667,457609.852272727,956983550,34177983.9285714,0.0421,2266,422322.837599294,9,3168667,0.0854,0.109,0.0031,"Yes","Yes","Yes",-1,"No"
"804","1997","STL","NL",4,162,73,89,0.451,"N",45456667,622694.068493151,1127285885,40260210.1785714,0.0403,2266,497478.325242718,10,5187000,0.1288,-0.092,-0.0018,"Yes","No","No",1,"Yes"
"805","1998","STL","NL",3,163,83,79,0.512,"N",54672521,658705.072289157,1278282871,42609429.0333333,0.0428,2430,526042.333744856,7,9215854,0.2027,0.061,0.0025,"Yes","Yes","Yes",-3,"No"
"806","1999","STL","NL",4,161,75,86,0.466,"N",49778195,663709.266666667,1494228750,49807625,0.0333,2427,615669.035846724,15,-4894326,-0.0895,-0.046,-0.00949999999999999,"No","No","No",8,"Yes"
"807","2000","STL","NL",1,162,95,67,0.586,"Y",61453863,646882.768421053,1666135102,55537836.7333333,0.0369,2428,686217.093080725,11,11675668,0.2346,0.12,0.0036,"Yes","Yes","Yes",-4,"No"
"808","2001","STL","NL",2,162,93,69,0.574,"Y",78538333,844498.204301075,1960663313,65355443.7666667,0.0401,2428,807521.957578254,9,17084470,0.278,-0.012,0.00319999999999999,"Yes","No","Yes",-2,"No"
"809","2002","STL","NL",1,162,97,65,0.599,"Y",74660875,769699.742268041,2024077522,67469250.7333333,0.0369,2425,834671.143092784,13,-3877458,-0.0494,0.025,-0.00319999999999999,"No","Yes","No",4,"Yes"
"810","2003","STL","NL",3,162,85,77,0.525,"N",83786666,985725.482352941,2128262128,70942070.9333333,0.0394,2429,876188.607657472,8,9125791,0.1222,-0.074,0.0025,"Yes","No","Yes",-5,"No"
"811","2004","STL","NL",1,162,105,57,0.648,"Y",83228333,792650.790476191,2070665943,69022198.1,0.0402,2428,852827.818369028,9,-558333,-0.0067,0.123,0.000800000000000002,"No","Yes","Yes",1,"Yes"
"812","2005","STL","NL",1,162,100,62,0.617,"Y",92106833,921068.33,2188713398,72957113.2666667,0.0421,2430,900705.102057613,6,8878500,0.1067,-0.031,0.0019,"Yes","No","Yes",-3,"No"
"813","2006","STL","NL",1,161,83,78,0.516,"Y",88891371,1070980.37349398,2321472617,77382420.5666667,0.0383,2429,955731.830794566,10,-3215462,-0.0349,-0.101,-0.0038,"No","No","No",4,"Yes"
"814","2007","STL","NL",3,162,78,84,0.481,"N",90286823,1157523.37179487,2476688987,82556299.5666667,0.0365,2431,1018794.31797614,11,1395452,0.0157,-0.035,-0.0018,"Yes","No","No",1,"Yes"
"815","2008","STL","NL",4,162,86,76,0.531,"N",99624449,1158423.8255814,2684858670,89495289,0.0371,2428,1105790.22652389,11,9337626,0.1034,0.05,0.000600000000000003,"Yes","Yes","Yes",0,"No"
"816","2009","STL","NL",1,162,91,71,0.562,"Y",88528409,972839.659340659,2664726994,88824233.1333333,0.0332,2430,1096595.47078189,13,-11096040,-0.1114,0.031,-0.0039,"No","Yes","No",2,"Yes"
"817","2010","STL","NL",2,162,86,76,0.531,"N",93540751,1087683.15116279,2721359865,90711995.5,0.0344,2430,1119901.17901235,12,5012342,0.0566,-0.031,0.0012,"Yes","No","Yes",-1,"No"
"818","2011","STL","NL",2,162,90,72,0.556,"Y",105433572,1171484.13333333,2784505291,92816843.0333333,0.0379,2429,1146358.70358172,11,11892821,0.1271,0.025,0.0035,"Yes","Yes","Yes",-1,"No"
"819","2012","STL","NL",2,162,88,74,0.543,"Y",110300862,1253418.88636364,2932741192,97758039.7333333,0.0376,2430,1206889.37942387,9,4867290,0.0462,-0.013,-0.000300000000000002,"Yes","No","No",-2,"No"
"820","2013","STL","NL",1,162,97,65,0.599,"Y",92260110,951135.154639175,3034525648,101150854.933333,0.0304,2431,1248262.29864253,14,-18040752,-0.1636,0.0559999999999999,-0.0072,"No","Yes","No",5,"Yes"
"821","2014","STL","NL",1,162,90,72,0.556,"Y",120693000,1341033.33333333,3192317623,106410587.433333,0.0378,2430,1313710.95596708,9,28432890,0.3082,-0.0429999999999999,0.0074,"Yes","No","Yes",-5,"No"
"822","2015","STL","NL",1,162,100,62,0.617,"Y",119241500,1192415,3514142569,117138085.633333,0.0339,2429,1446744.57348703,10,-1451500,-0.012,0.0609999999999999,-0.0039,"No","Yes","No",1,"Yes"
"823","2016","STL","NL",2,162,86,76,0.531,"N",143053500,1663412.79069767,3750137392,125004579.733333,0.0381,2427,1545174.03873094,9,23812000,0.1997,-0.086,0.0042,"Yes","No","Yes",-1,"No"
"824","1998","TBR","AL",5,162,63,99,0.389,"N",27280000,433015.873015873,1278282871,42609429.0333333,0.0213,2430,526042.333744856,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","1999","TBR","AL",5,162,69,93,0.426,"N",38870000,563333.333333333,1494228750,49807625,0.026,2427,615669.035846724,20,11590000,0.4249,0.037,0.0047,"Yes","Yes","Yes",-5,"No"
"826","2000","TBR","AL",5,161,69,92,0.429,"N",62765129,909639.550724638,1666135102,55537836.7333333,0.0377,2428,686217.093080725,10,23895129,0.6147,0.003,0.0117,"Yes","Yes","Yes",-10,"No"
"827","2001","TBR","AL",5,162,62,100,0.383,"N",56980000,919032.258064516,1960663313,65355443.7666667,0.0291,2428,807521.957578254,19,-5785129,-0.0922,-0.046,-0.0086,"No","No","No",9,"Yes"
"828","2002","TBR","AL",5,161,55,106,0.342,"N",34380000,625090.909090909,2024077522,67469250.7333333,0.017,2425,834671.143092784,30,-22600000,-0.3966,-0.041,-0.0121,"No","No","No",11,"Yes"
"829","2003","TBR","AL",5,162,63,99,0.389,"N",19630000,311587.301587302,2128262128,70942070.9333333,0.0092,2429,876188.607657472,30,-14750000,-0.429,0.047,-0.0078,"No","Yes","No",0,"No"
"830","2004","TBR","AL",4,161,70,91,0.435,"N",29556667,422238.1,2070665943,69022198.1,0.0143,2428,852827.818369028,29,9926667,0.5057,0.046,0.0051,"Yes","Yes","Yes",-1,"No"
"831","2005","TBR","AL",5,162,67,95,0.414,"N",29679067,442971.149253731,2188713398,72957113.2666667,0.0136,2430,900705.102057613,30,122400,0.0041,-0.021,-0.000700000000000001,"Yes","No","No",1,"Yes"
"832","2006","TBR","AL",5,162,61,101,0.377,"N",34917967,572425.68852459,2321472617,77382420.5666667,0.015,2429,955731.830794566,29,5238900,0.1765,-0.037,0.0014,"Yes","No","Yes",-1,"No"
"833","2007","TBR","AL",5,162,66,96,0.407,"N",24123500,365507.575757576,2476688987,82556299.5666667,0.0097,2431,1018794.31797614,30,-10794467,-0.3091,0.03,-0.0053,"No","Yes","No",1,"Yes"
"834","2008","TBR","AL",1,162,97,65,0.599,"Y",43820597,451758.731958763,2684858670,89495289,0.0163,2428,1105790.22652389,29,19697097,0.8165,0.192,0.0066,"Yes","Yes","Yes",-1,"No"
"835","2009","TBR","AL",3,162,84,78,0.519,"N",63313034,753726.595238095,2664726994,88824233.1333333,0.0238,2430,1096595.47078189,25,19492437,0.4448,-0.08,0.0075,"Yes","No","Yes",-4,"No"
"836","2010","TBR","AL",1,162,96,66,0.593,"Y",71923471,749202.822916667,2721359865,90711995.5,0.0264,2430,1119901.17901235,19,8610437,0.136,0.074,0.0026,"Yes","Yes","Yes",-6,"No"
"837","2011","TBR","AL",2,162,91,71,0.562,"Y",41053571,451138.142857143,2784505291,92816843.0333333,0.0147,2429,1146358.70358172,29,-30869900,-0.4292,-0.0309999999999999,-0.0117,"No","No","No",10,"Yes"
"838","2012","TBR","AL",3,162,90,72,0.556,"N",64173500,713038.888888889,2932741192,97758039.7333333,0.0219,2430,1206889.37942387,25,23119929,0.5632,-0.00600000000000001,0.0072,"Yes","No","Yes",-4,"No"
"839","2013","TBR","AL",2,163,92,71,0.564,"Y",52955272,575600.782608696,3034525648,101150854.933333,0.0175,2431,1248262.29864253,27,-11218228,-0.1748,0.0079999999999999,-0.0044,"No","Yes","No",2,"Yes"
"840","2014","TBR","AL",4,162,77,85,0.475,"N",72689100,944014.285714286,3192317623,106410587.433333,0.0228,2430,1313710.95596708,26,19733828,0.3727,-0.089,0.0053,"Yes","No","Yes",-1,"No"
"841","2015","TBR","AL",4,162,80,82,0.494,"N",64521233,806515.4125,3514142569,117138085.633333,0.0184,2429,1446744.57348703,29,-8167867,-0.1124,0.019,-0.0044,"No","Yes","No",3,"Yes"
"842","2016","TBR","AL",5,162,68,94,0.42,"N",57097310,839666.323529412,3750137392,125004579.733333,0.0152,2427,1545174.03873094,30,-7423923,-0.1151,-0.074,-0.0032,"No","No","No",1,"Yes"
"843","1985","TEX","AL",7,161,62,99,0.385,"N",7676500,123814.516129032,261964696,10075565.2307692,0.0293,2101,124685.719181342,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","1986","TEX","AL",2,162,87,75,0.537,"N",6743119,77507.1149425287,307854518,11840558.3846154,0.0219,2102,146457.905803996,25,-933381,-0.1216,0.152,-0.0074,"No","Yes","No",2,"Yes"
"845","1987","TEX","AL",6,162,75,87,0.463,"N",880000,11733.3333333333,272575375,10483668.2692308,0.0032,2105,129489.489311164,26,-5863119,-0.8695,-0.074,-0.0187,"No","No","No",1,"Yes"
"846","1988","TEX","AL",6,161,70,91,0.435,"N",5342131,76316.1571428571,300452424,11555862.4615385,0.0178,2098,143208.972354623,26,4462131,5.0706,-0.028,0.0146,"Yes","No","Yes",0,"No"
"847","1989","TEX","AL",4,162,83,79,0.512,"N",11893781,143298.56626506,359995711,13845988.8846154,0.033,2103,171181.983357109,17,6551650,1.2264,0.077,0.0152,"Yes","Yes","Yes",-9,"No"
"848","1990","TEX","AL",3,162,83,79,0.512,"N",14874372,179209.301204819,443881193,17072353.5769231,0.0335,2105,210869.925415677,17,2980591,0.2506,0,5e-04,"Yes","No","Yes",0,"No"
"849","1991","TEX","AL",3,162,85,77,0.525,"N",18224500,214405.882352941,613048418,23578785.3076923,0.0297,2104,291372.822243346,20,3350128,0.2252,0.013,-0.0038,"Yes","Yes","No",3,"Yes"
"850","1992","TEX","AL",4,162,77,85,0.475,"N",30128167,391274.896103896,805543323,30982435.5,0.0374,2106,382499.203703704,15,11903667,0.6532,-0.05,0.0077,"Yes","No","Yes",-5,"No"
"851","1993","TEX","AL",2,162,86,76,0.531,"N",36376959,422987.895348837,901740134,32205004.7857143,0.0403,2268,397592.651675485,13,6248792,0.2074,0.056,0.0029,"Yes","Yes","Yes",-2,"No"
"852","1994","TEX","AL",1,114,52,62,0.456,"N",32973597,634107.634615385,927836287,33137010.25,0.0355,1599,580260.342088806,15,-3403362,-0.0936,-0.075,-0.00480000000000001,"No","No","No",2,"Yes"
"853","1995","TEX","AL",3,144,74,70,0.514,"N",34581451,467316.905405405,951469367,33981048.8214286,0.0363,2016,471959.01140873,14,1607854,0.0488,0.058,0.000800000000000002,"Yes","Yes","Yes",-1,"No"
"854","1996","TEX","AL",1,163,90,72,0.556,"Y",39041528,433794.755555556,956983550,34177983.9285714,0.0408,2266,422322.837599294,11,4460077,0.129,0.042,0.0045,"Yes","Yes","Yes",-3,"No"
"855","1997","TEX","AL",3,162,77,85,0.475,"N",53448838,694140.753246753,1127285885,40260210.1785714,0.0474,2266,497478.325242718,5,14407310,0.369,-0.0810000000000001,0.00659999999999999,"Yes","No","Yes",-6,"No"
"856","1998","TEX","AL",1,162,88,74,0.543,"Y",56572095,642864.715909091,1278282871,42609429.0333333,0.0443,2430,526042.333744856,6,3123257,0.0584,0.0680000000000001,-0.0031,"Yes","Yes","No",1,"Yes"
"857","1999","TEX","AL",1,162,95,67,0.586,"Y",76709931,807472.957894737,1494228750,49807625,0.0513,2427,615669.035846724,4,20137836,0.356,0.0429999999999999,0.007,"Yes","Yes","Yes",-2,"No"
"858","2000","TEX","AL",4,162,71,91,0.438,"N",70795921,997125.647887324,1666135102,55537836.7333333,0.0425,2428,686217.093080725,9,-5914010,-0.0771,-0.148,-0.0088,"No","No","No",5,"Yes"
"859","2001","TEX","AL",4,162,73,89,0.451,"N",88633500,1214157.53424658,1960663313,65355443.7666667,0.0452,2428,807521.957578254,7,17837579,0.252,0.013,0.00269999999999999,"Yes","Yes","Yes",-2,"No"
"860","2002","TEX","AL",4,162,72,90,0.444,"N",105526122,1465640.58333333,2024077522,67469250.7333333,0.0521,2425,834671.143092784,3,16892622,0.1906,-0.00700000000000001,0.0069,"Yes","No","Yes",-4,"No"
"861","2003","TEX","AL",4,162,71,91,0.438,"N",103491667,1457629.11267606,2128262128,70942070.9333333,0.0486,2429,876188.607657472,5,-2034455,-0.0193,-0.00600000000000001,-0.0035,"No","No","No",2,"Yes"
"862","2004","TEX","AL",3,162,89,73,0.549,"N",55050417,618544.011235955,2070665943,69022198.1,0.0266,2428,852827.818369028,18,-48441250,-0.4681,0.111,-0.022,"No","Yes","No",13,"Yes"
"863","2005","TEX","AL",3,162,79,83,0.488,"N",55849000,706949.367088608,2188713398,72957113.2666667,0.0255,2430,900705.102057613,21,798583,0.0145,-0.0610000000000001,-0.0011,"Yes","No","No",3,"Yes"
"864","2006","TEX","AL",3,162,80,82,0.494,"N",68228662,852858.275,2321472617,77382420.5666667,0.0294,2429,955731.830794566,18,12379662,0.2217,0.00600000000000001,0.0039,"Yes","Yes","Yes",-3,"No"
"865","2007","TEX","AL",4,162,75,87,0.463,"N",68318675,910915.666666667,2476688987,82556299.5666667,0.0276,2431,1018794.31797614,21,90013,0.0013,-0.031,-0.0018,"Yes","No","No",3,"Yes"
"866","2008","TEX","AL",2,162,79,83,0.488,"N",67712326,857118.050632911,2684858670,89495289,0.0252,2428,1105790.22652389,21,-606349,-0.0089,0.025,-0.0024,"No","Yes","No",0,"No"
"867","2009","TEX","AL",2,162,87,75,0.537,"N",68178798,783664.344827586,2664726994,88824233.1333333,0.0256,2430,1096595.47078189,22,466472,0.0069,0.049,0.000400000000000001,"Yes","Yes","Yes",1,"Yes"
"868","2010","TEX","AL",1,162,90,72,0.556,"Y",55250544,613894.933333333,2721359865,90711995.5,0.0203,2430,1119901.17901235,28,-12928254,-0.1896,0.019,-0.0053,"No","Yes","No",6,"Yes"
"869","2011","TEX","AL",1,162,96,66,0.593,"Y",92299264,961450.666666667,2784505291,92816843.0333333,0.0331,2429,1146358.70358172,13,37048720,0.6706,0.0369999999999999,0.0128,"Yes","Yes","Yes",-15,"No"
"870","2012","TEX","AL",2,162,93,69,0.574,"Y",120510974,1295816.92473118,2932741192,97758039.7333333,0.0411,2430,1206889.37942387,6,28211710,0.3057,-0.019,0.008,"Yes","No","Yes",-7,"No"
"871","2013","TEX","AL",2,163,91,72,0.558,"N",112522600,1236512.08791209,3034525648,101150854.933333,0.0371,2431,1248262.29864253,11,-7988374,-0.0663,-0.0159999999999999,-0.004,"No","No","No",5,"Yes"
"872","2014","TEX","AL",5,162,67,95,0.414,"N",112255059,1675448.64179104,3192317623,106410587.433333,0.0352,2430,1313710.95596708,10,-267541,-0.0024,-0.144,-0.0019,"No","No","No",-1,"No"
"873","2015","TEX","AL",1,162,88,74,0.543,"Y",143742789,1633440.78409091,3514142569,117138085.633333,0.0409,2429,1446744.57348703,7,31487730,0.2805,0.129,0.0057,"Yes","Yes","Yes",-3,"No"
"874","2016","TEX","AL",1,162,95,67,0.586,"Y",176038723,1853039.18947368,3750137392,125004579.733333,0.0469,2427,1545174.03873094,5,32295934,0.2247,0.0429999999999999,0.006,"Yes","Yes","Yes",-2,"No"
"875","1985","TOR","AL",1,161,99,62,0.615,"Y",8812550,89015.6565656566,261964696,10075565.2307692,0.0336,2101,124685.719181342,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","1986","TOR","AL",4,163,86,76,0.531,"N",12611047,146640.081395349,307854518,11840558.3846154,0.041,2102,146457.905803996,10,3798497,0.431,-0.084,0.0074,"Yes","No","Yes",-10,"No"
"877","1987","TOR","AL",2,162,96,66,0.593,"N",10479501,109161.46875,272575375,10483668.2692308,0.0384,2105,129489.489311164,16,-2131546,-0.169,0.0619999999999999,-0.00260000000000001,"No","Yes","No",6,"Yes"
"878","1988","TOR","AL",3,162,87,75,0.537,"N",12241225,140703.735632184,300452424,11555862.4615385,0.0407,2098,143208.972354623,15,1761724,0.1681,-0.0559999999999999,0.0023,"Yes","No","Yes",-1,"No"
"879","1989","TOR","AL",1,162,89,73,0.549,"Y",16261666,182715.348314607,359995711,13845988.8846154,0.0452,2103,171181.983357109,6,4020441,0.3284,0.012,0.0045,"Yes","Yes","Yes",-9,"No"
"880","1990","TOR","AL",2,162,86,76,0.531,"N",17756834,206474.813953488,443881193,17072353.5769231,0.04,2105,210869.925415677,12,1495168,0.0919,-0.018,-0.0052,"Yes","No","No",6,"Yes"
"881","1991","TOR","AL",1,162,91,71,0.562,"Y",19902417,218707.879120879,613048418,23578785.3076923,0.0325,2104,291372.822243346,18,2145583,0.1208,0.031,-0.0075,"Yes","Yes","No",6,"Yes"
"882","1992","TOR","AL",1,162,96,66,0.593,"Y",44788666,466548.604166667,805543323,30982435.5,0.0556,2106,382499.203703704,1,24886249,1.2504,0.0309999999999999,0.0231,"Yes","Yes","Yes",-17,"No"
"883","1993","TOR","AL",1,162,95,67,0.586,"Y",47279166,497675.431578947,901740134,32205004.7857143,0.0524,2268,397592.651675485,1,2490500,0.0556,-0.00700000000000001,-0.00319999999999999,"Yes","No","No",0,"No"
"884","1994","TOR","AL",3,115,55,60,0.478,"N",43433668,789703.054545455,927836287,33137010.25,0.0468,1599,580260.342088806,3,-3845498,-0.0813,-0.108,-0.0056,"No","No","No",2,"Yes"
"885","1995","TOR","AL",5,144,56,88,0.389,"N",50590000,903392.857142857,951469367,33981048.8214286,0.0532,2016,471959.01140873,1,7156332,0.1648,-0.089,0.0064,"Yes","No","Yes",-2,"No"
"886","1996","TOR","AL",4,162,74,88,0.457,"N",29555083,399393.013513513,956983550,34177983.9285714,0.0309,2266,422322.837599294,17,-21034917,-0.4158,0.068,-0.0223,"No","Yes","No",16,"Yes"
"887","1997","TOR","AL",5,162,76,86,0.469,"N",47079833,619471.486842105,1127285885,40260210.1785714,0.0418,2266,497478.325242718,9,17524750,0.593,0.012,0.0109,"Yes","Yes","Yes",-8,"No"
"888","1998","TOR","AL",3,163,88,74,0.543,"N",51376000,583818.181818182,1278282871,42609429.0333333,0.0402,2430,526042.333744856,10,4296167,0.0913,0.0740000000000001,-0.0016,"Yes","Yes","No",1,"Yes"
"889","1999","TOR","AL",3,162,84,78,0.519,"N",45444333,541003.964285714,1494228750,49807625,0.0304,2427,615669.035846724,18,-5931667,-0.1155,-0.024,-0.0098,"No","No","No",8,"Yes"
"890","2000","TOR","AL",3,162,83,79,0.512,"N",44838332,540220.86746988,1666135102,55537836.7333333,0.0269,2428,686217.093080725,22,-606001,-0.0133,-0.00700000000000001,-0.0035,"No","No","No",4,"Yes"
"891","2001","TOR","AL",3,162,80,82,0.494,"N",76895999,961199.9875,1960663313,65355443.7666667,0.0392,2428,807521.957578254,10,32057667,0.715,-0.018,0.0123,"Yes","No","Yes",-12,"No"
"892","2002","TOR","AL",3,162,78,84,0.481,"N",76864333,985440.166666667,2024077522,67469250.7333333,0.038,2425,834671.143092784,11,-31666,-4e-04,-0.013,-0.0012,"No","No","No",1,"Yes"
"893","2003","TOR","AL",3,162,86,76,0.531,"N",51269000,596151.162790698,2128262128,70942070.9333333,0.0241,2429,876188.607657472,21,-25595333,-0.333,0.05,-0.0139,"No","Yes","No",10,"Yes"
"894","2004","TOR","AL",5,161,67,94,0.416,"N",50017000,746522.388059702,2070665943,69022198.1,0.0242,2428,852827.818369028,21,-1252000,-0.0244,-0.115,9.99999999999994e-05,"No","No","Yes",0,"No"
"895","2005","TOR","AL",3,162,80,82,0.494,"N",45719500,571493.75,2188713398,72957113.2666667,0.0209,2430,900705.102057613,25,-4297500,-0.0859,0.078,-0.0033,"No","Yes","No",4,"Yes"
"896","2006","TOR","AL",2,162,87,75,0.537,"N",71365000,820287.356321839,2321472617,77382420.5666667,0.0307,2429,955731.830794566,16,25645500,0.5609,0.043,0.0098,"Yes","Yes","Yes",-9,"No"
"897","2007","TOR","AL",3,162,83,79,0.512,"N",81942800,987262.65060241,2476688987,82556299.5666667,0.0331,2431,1018794.31797614,16,10577800,0.1482,-0.025,0.0024,"Yes","No","Yes",0,"No"
"898","2008","TOR","AL",4,162,86,76,0.531,"N",97793900,1137138.37209302,2684858670,89495289,0.0364,2428,1105790.22652389,13,15851100,0.1934,0.019,0.0033,"Yes","Yes","Yes",-3,"No"
"899","2009","TOR","AL",4,162,75,87,0.463,"N",80538300,1073844,2664726994,88824233.1333333,0.0302,2430,1096595.47078189,16,-17255600,-0.1764,-0.068,-0.0062,"No","No","No",3,"Yes"
"900","2010","TOR","AL",4,162,85,77,0.525,"N",62234000,732164.705882353,2721359865,90711995.5,0.0229,2430,1119901.17901235,22,-18304300,-0.2273,0.062,-0.0073,"No","Yes","No",6,"Yes"
"901","2011","TOR","AL",4,162,81,81,0.5,"N",62567800,772441.975308642,2784505291,92816843.0333333,0.0225,2429,1146358.70358172,23,333800,0.0054,-0.025,-0.000400000000000001,"Yes","No","No",1,"Yes"
"902","2012","TOR","AL",4,162,73,89,0.451,"N",75009200,1027523.28767123,2932741192,97758039.7333333,0.0256,2430,1206889.37942387,23,12441400,0.1988,-0.049,0.0031,"Yes","No","Yes",0,"No"
"903","2013","TOR","AL",5,162,74,88,0.457,"N",126288100,1706595.94594595,3034525648,101150854.933333,0.0416,2431,1248262.29864253,7,51278900,0.6836,0.00600000000000001,0.016,"Yes","Yes","Yes",-16,"No"
"904","2014","TOR","AL",3,162,83,79,0.512,"N",109920100,1324338.55421687,3192317623,106410587.433333,0.0344,2430,1313710.95596708,11,-16368000,-0.1296,0.055,-0.0072,"No","Yes","No",4,"Yes"
"905","2015","TOR","AL",1,162,93,69,0.574,"Y",112992400,1214972.04301075,3514142569,117138085.633333,0.0322,2429,1446744.57348703,15,3072300,0.028,0.0619999999999999,-0.0022,"Yes","Yes","No",4,"Yes"
